platform,review,rating,date,source
Spinny,good staf,5,2024-09-01,Google Play
Spinny,it's a mobile compatible application with easy search engine and heard good feedbacks from my friends,4,2024-09-01,Google Play
Spinny,Bad spinny,1,2024-09-01,Google Play
Spinny,"i have purchased the car, spinny says there were no accident or claims.. but i when i am renewing my imsurance the insurer claims that inam notbeligible for NCB as there were claims done.",1,2024-08-31,Google Play
Spinny,I have got an odometer tempered car from spinny that too at double price than market. Do not buy from spinny.,1,2024-08-31,Google Play
Spinny,Olx से customer का no. चुराओ बीस बार call करवाओ शर्म करो बिना बताए दूसरे का platform use करते हो,1,2024-08-31,Google Play
Spinny,"First his company website given me my old i10 car Rs 240000. Then after inspect my car his excutive and company given Rs 110000 price. Also his telecaller not know anything. After inspection daily call for inspection. So I advice you all do not given yours no to this company. This company is totaly Untrusted, Unrealiable and Unfaithful.",1,2024-08-31,Google Play
Spinny,One of the cheating company ever I experience. I purchased ignis Zeta 2017 model and they told exident free but when I planing to sell my car in the same company the car checking guy came and check my car all around and told this car is exident. So I got very low price and rejected. And I want to check my car in showroom and they also told exident. When I purchase they told like 200check points and exident free etc etc. they only have marketing ability they don't care about customer service.,1,2024-08-31,Google Play
Spinny,"Prices are too high. They are fooling the customers. Customers having excess money or fools will buy from spinny. Ex: If market price is 6, they charge 8Lac. We can buy new vehicle at their pricing. We understand they give warranty and money back but that doesn't mean they can charge very high. They give very low price to buyers and fool them.",1,2024-08-31,Google Play
Spinny,"I am writing to express my deep concern regarding the unresolved refund of ₹20,000 that was held for the RC transfer of my car with PR number AP37XXXXXX. Despite several attempts to follow up on this issue, I have yet to receive the refund or any satisfactory resolution. I was informed that there were technical issues preventing the processing of my refund, but this has now been ongoing for an unacceptable amount of time.",1,2024-08-30,Google Play
Spinny,"Disappointed with my experience with spinny. Bought a Tata Nexon 2020 model in October 2023, only to find out it's rusted now. Not what I expected from a trusted seller. Buyers, think twice before making a purchase!",1,2024-08-30,Google Play
Spinny,Worth to buy car from spinny,5,2024-08-30,Google Play
Spinny,Worst experience ever had...i book an appointmenton 27 August for sell a car in morning they told me that today is your booking slot for inspectoin then i travelled 100 km from kolhar to Nashik for inspection and when i reached there they cancelled my appointment & reschedule automatically. I am calling them continuously but everytime they (3 mam)not giving satisfactory answer. whole day i was waiting for their call in the rain but no answer.Spinny just bad experience & please do some action on,1,2024-08-30,Google Play
Spinny,All fake reviews. They showed 3.8 to 4.8 lakhs for my car while listing. But after inspection they are quoting 1.9 lakhs. That too the inspection guy clearly told the car is in excellent condition and i may be eaisly getting upper range of the shown price. These are money minded people. They are using sachin Tendulkar's name but not reliable at all. Horrible reality. Never go for this guys.,1,2024-08-29,Google Play
Spinny,It's very good app to buying the car and so details and there price middle class can buy cars very good app,4,2024-08-29,Google Play
Spinny,"Purchased swift through spinny, AC water is leaking . Thanks. Issue Fixed by spinny support",5,2024-08-29,Google Play
Spinny,I have genuine experience with spinny.. fraud app he..logo ka cibil dekh ke galat fayda uthate he,1,2024-08-29,Google Play
Spinny,Worst app. The evaluator will never show up. Rescheduled it thrice still no luck lol. Now automated bot would reply with typical automated message after this.,1,2024-08-29,Google Play
Spinny,Price high,1,2024-08-29,Google Play
Spinny,The worst app for selling your car the actual market price was high for selling your car and And if you planning to buy a car than the price is very high than the owner gets,1,2024-08-28,Google Play
Spinny,Do not take car on this side ..they only profit making company.. one's they sell car look after that they not service proper..only one statement this not included in our service aur policy very worst experience do not take car..,1,2024-08-28,Google Play
Spinny,I will inform later just i download app we will see,5,2024-08-28,Google Play
Spinny,"I want to share my recent frustrating experience with Spinny. After paying a INR 10,000 booking fee for a Volkswagen, we noticed a steering issue during a test drive. The Bangalore team was helpful and promised that the Gurgaon backend team would address our concerns. just before finalizing the purchase, we were shocked to find that our booking was cancelled without notice and the car was put on hold by another customer. This experience was disappointing and highlighted a significant gap.",1,2024-08-27,Google Play
Spinny,"I recently purchased a pre-owned car from Spinny, and I couldn't be more pleased with the experience. The staff were exceptionally courteous and provided excellent service throughout the process. They offer assured quality cars at fabulous prices, ensuring that you get great value for your money. I would like to specifically commend Abhishek Bhadoria, who was instrumental in helping me find the perfect vehicle. His assistance and professionalism made the entire process smooth and enjoyable",5,2024-08-27,Google Play
Spinny,"A complete waste. Never sell these people your cars. They give you a wrong valuation and show no respect to you nor your car while dealing. They will waste your time while inspecting so deep but when it comes to paying price for the right value they suck. They are horrible, wrong way of talking and they always show and frame you as a negative individual. They will continuously disrespect you. It feels bad that Sachin Tendulkar has promoted a horrible brand like this. Shame !",1,2024-08-27,Google Play
Spinny,Spinny his the was app to byeee car and they providing all accident car to sell,1,2024-08-27,Google Play
Spinny,"Spinny is nothing more than fraud, they are cheating customers. Please dont buy cars from spinny. I bought a honda Amaze and they sold me a car which already had 3 open challan and RC was also seized but they hide this information with me and now saying I have to wait for 90 days for challan closing and transfer. Adding some more points regarding warranty, pls dont trust Spinny. I am facing all kind of issues.",1,2024-08-27,Google Play
Spinny,Business,5,2024-08-27,Google Play
Spinny,Chep mentality people I decided to sell my car they asking for only 4lahk same car in this app they demands 6.25 lakh.. please don't sell and buy in spinny cars... too high price and fixed price also..,1,2024-08-27,Google Play
Spinny,awsome,4,2024-08-26,Google Play
Spinny,I had worst experience with spinny. They are smart holding amount indefinitely and introducing hidden charges. They will be asking you log tickets for remaining amount. After many days we will tired following it up and forget and they close the ticket without justification!! And as expected everything ends with below automatic response !!!,1,2024-08-26,Google Play
Spinny,Not Even Deserving 1 Star Taking Car From Needy Customers Then Selling Us In Hogher Prices From The Market So Much Costly Advertisements Like Sachin Brand Ambassador All Expenses We Are Paying Indirectly Middle Claas Man/Woman Like Us & No Management Also Worst No Proper Guidance Always Which Car U Like They Force U To Pay Token Amount N Assure U 5 Days Guranted Back But Then Later They Will Force U To Buy Otherwise No Return Token Amount Car Is Always Washed So Dont Think Its New Pls Beware,1,2024-08-26,Google Play
Spinny,"Very worst experience. Spinny customer service is pathetic. If ur budget morethan 5lac, then they will recive you in good manner . If your budget below 5lac ,then the will treat you like a begger. And most thing is they quated too much price moreorleas 10 to 15% heighrthan market value.",1,2024-08-26,Google Play
Spinny,spinny is a good working application shoo I'm happy 😁😁,5,2024-08-26,Google Play
Spinny,I trusted on spinny for second hand CNG car due to brand name but it feels cheated by Spinny. Two days back my car suddenly vibrated and disconnected the CNG and run on petrol and stopped due to battery drainage. I called road side assistance and got support after approx 2 hrs and they started car and aksed they after few KMs CNG would connect and if issue persist we will support. now when raising this complaint they are asking this is not cover in warranty. CNG is main part of Car. id 429139,1,2024-08-26,Google Play
Spinny,"Most disgusting experience a new ciaz petrol alpha car one year old which drove 17k kilometers the price quoted after evaluation is 5.35 lakhs. Idoits are doing the evaluation with non prior experience, the way the speak on phone also is unprofessional. Never come to this company or app to sell cars they are not at all professional.",1,2024-08-26,Google Play
Spinny,I work bank DSA credit card,5,2024-08-26,Google Play
Spinny,"Do not buy any used car from these online sellers or dealers. They are selling the cars keeping almost 100 percent margin, so don't get trapped into their marketing. But a new car or buy it from the seller from your known person.",1,2024-08-25,Google Play
Spinny,"Recently purchased Hyundai Xcent from Spinny Car Hub, Chandigarh. Mr. Aditya & team is very good with very helping attitude. Transperency in dealing and car condition. Timleley online updates in SPINNY APP. Highly Recommend SPINNY for Buy & Sell Cars.",5,2024-08-25,Google Play
Spinny,Bekar app hai ye customer support bilkul 0 hai,1,2024-08-25,Google Play
Spinny,"Since your new update the app doesn't open , kindly address the issue at the earliest",2,2024-08-25,Google Play
Spinny,I m taking a vehicle in Feb 2023 and on that vehicle 8k challan on car rc has been transferred on my name. But till time challan is not clear. This kind of worst service is not accepted from spinny. My family is suffering on this problem. I have a raised ticket as per process and customer support team not replying properly and dis not give the solution on that. I request to the all check this kind of things before buying otherwise not pur has the vehicle,1,2024-08-25,Google Play
Spinny,Worst experience i have purchased Renault car on April 2024 from spinny after 4 month car engine oil leakage. I'm trying to calling support no response and i have raised ticket on 12th of Aug 2024 now they closed my ticket without solution. One person from spinny he called me and suggested that take the car to near by garage and repair it even I'm having warrenty why should I repair its completely your mistake that before car delivery promised that everything is okay. Don't trust spinny.,1,2024-08-25,Google Play
Spinny,Not in andhra Pradesh,3,2024-08-25,Google Play
Spinny,Highly unprofessional team and you should burn your car instead of selling to spinny as they are THE WORST,1,2024-08-25,Google Play
Spinny,"This update of app is really annoying as it is not behaving as expected, when the icon is clicked it's opening only app info not the app directly ( Samsung S21FE). Every now and then I need to reinstall the app and do verification for login. Very pathetic.",2,2024-08-25,Google Play
Spinny,Unethical and Fraudulent. They offer you a price and keep you hanging but not deal with you so that you are stuck with it and not sell to other buyers also. My advise to community is don't fall in their trap and rather go to your local market for trustworthy dealer. Spinny is unprofessional and not trustworthy.,1,2024-08-25,Google Play
Spinny,I have no complaints against my RM or against quality. but My contact number is wrong in RC. I have no idea how my contact number could be wrongly registered in my RC when it's an important document. carelessness,3,2024-08-24,Google Play
Spinny,Time waste spinny mana vehicles sale ki paditea low value cheptharu. Rude behaviour. Don't trust spinny,1,2024-08-24,Google Play
Spinny,Keep cancelling appointment. Not what they claim in ad,2,2024-08-24,Google Play
Spinny,nice car loan aaps,5,2024-08-24,Google Play
Spinny,Scam always Scam,1,2024-08-24,Google Play
Spinny,"Don't buy old car,spinny not giving proper service and response. 13 year old tire,giving 85% condition 65%",1,2024-08-23,Google Play
Spinny,CGT muniyappa is doing good in service 3A car service,5,2024-08-23,Google Play
Spinny,Don't deal with them customer service is very worst and they will not be come on date what they will give just call will telling sorry will arrange today or tomorrow every day will tell same story and the inspection guys don't call for us and that guys will tell another story for spinny backend happen with me I'm telling you guys because this happen with me only so please don't waste your time just go for cars 24,1,2024-08-23,Google Play
Spinny,"Time waste here ,they just want booking amount first,after 3days of Booking for test drive they cancelled test drive and tell us car have some issue ,then whey selling fault car's to client 🤦🤦,but they don't forget to ask for Booking amount",1,2024-08-23,Google Play
Spinny,One of the worst service provider they only waste your time first they schedule your inspection to your home and after that they will call you and ask to come their HUB location for evaluation very 3rd class management and totally waste of time. Don't go with spinny,1,2024-08-23,Google Play
Spinny,"Worst service, no escalation matrix, 30 follow up for simple fastaq. After sales, no service. Bad experience",1,2024-08-23,Google Play
Spinny,"I had my car purchased from spinny, the process was clean and neat. Later had my car checked for a noise issue, muniappan helped me to understand my car and the issue. Thanks to him and the team.",5,2024-08-23,Google Play
Spinny,Ediat company,3,2024-08-23,Google Play
Spinny,KANNAN T super,5,2024-08-23,Google Play
Spinny,Having huge issue with AC condition in the car. When I went for car service I had a great experience with Mr. Muniyappan from Ankith Rainbow work shop and he properly supported me and guided at work shop...now the car AC condition is working properly....Thanks a lot Muniyappan and Spinny.,5,2024-08-22,Google Play
Spinny,Guys Its Biggest Scam. They sells Third Class Car they Only Will satisfy You Once They car Average Will Never Give You how it should Give They always have an average Problem/ Engine Issues Dont be Get fooled Guys By Someones ITS threatening for finance,1,2024-08-22,Google Play
Spinny,Highest price,1,2024-08-22,Google Play
Spinny,"h.lplrrpry '. ẞ. S. ẞ. Q,qC vvzv",4,2024-08-22,Google Play
Spinny,Don't buy from spinny ..it's a scam i brought a car within 3 months I'm getting issues not even driven 1k kms third time going to garage..they are mentioning that 200 points inspection they made...now I got suspension issue and they are rejecting warranty claim..,1,2024-08-22,Google Play
Spinny,"Booked a car, tried to opt for a test drive. They said it was too far so I'd have to visit them despite advertising home test drives. Then when I called to ask about the nearest metro station, I was put on hold for 5 whole minutes (call timer) until I eventually hung up. This was after paying 25000 to book the car. I struggle to imagine how they'd have treated me post sale. Afterwards when I asked for a refund, the support staff kept blaming me. Really terrible experience.",1,2024-08-22,Google Play
Spinny,Not a good experience with Spinny. I have registered to sell my car and the price they were giving was very less . I have checked to buy the same car and they were quoting double what they were offering. Would not recommend Spinny to anyone.,1,2024-08-21,Google Play
Spinny,Spinny is not buying any old vehicles he's won't only luxeries vehicles west of ur time,1,2024-08-21,Google Play
Spinny,Not good deal provide by spinny and i am not ready to sell my car to spinny Worst experience,1,2024-08-21,Google Play
Spinny,Worst ever evaluation done on my car. Got almost double the price from Cars24 and even from showroom evaluators. Pathetic and inexperienced evaluators put on the job. Correct yourself before you become a complete failure!!,1,2024-08-21,Google Play
Spinny,"There is nothing like it shown in the ads, they offer very less money for the car 2 star for car inspection that was good",2,2024-08-20,Google Play
Spinny,Good nice to meet you all family best for you,5,2024-08-20,Google Play
Spinny,Car is good so far But no professional smooth delivery system & big communication gap between the employees and the customer undergoes hard experience,3,2024-08-20,Google Play
Spinny,They showed me the price of that car and then asked me for the car at a very low price,1,2024-08-20,Google Play
Spinny,very good and impressive when all prosess in online thanking you,4,2024-08-20,Google Play
Spinny,A worsssssssssssssst zerooooo rating serive Bcz of your foolish ness excutive tld .e call to put deatils it has rampped my cbill inquiry such a dirty app and care u have cannot earse the account do delet earse my data worst,1,2024-08-20,Google Play
Spinny,It's been more than 2 months and they still have not released the payment. Before the deal they committed that within 20 days the entire process will be closed and complete payment would be done. You can sell car over olx for much more and much quicker.,1,2024-08-20,Google Play
Spinny,Good Cars,5,2024-08-20,Google Play
Spinny,Worst app. To much value for old vehicle.,1,2024-08-20,Google Play
Spinny,Don't buy cars in spinny After sales service has a worst experience ever They don't respond us to attend problems 1s sale is closed,1,2024-08-20,Google Play
Spinny,How,5,2024-08-19,Google Play
Spinny,vert good,5,2024-08-19,Google Play
Spinny,Hji,4,2024-08-19,Google Play
Spinny,"I had an excellent experience with Spinny! The entire process was incredibly seamless and hassle-free, making it a truly enjoyable experience. I would also like to highlight the exceptional service provided by my Relationship Manager, Chetan Kokare. His assistance was invaluable, and he went above and beyond to ensure everything went smoothly. I highly recommend Spinny to anyone looking for a stress-free car buying experience",5,2024-08-19,Google Play
Spinny,"The so-called ""warranty"" they provide is a complete scam. They boast about covering the engine, but when you actually report an issue, they conveniently say that the engine is covered but not the specific parts that need replacing. This means you end up paying a fortune for repairs despite having a warranty. Four issues in four months are unacceptable. I have no idea what they inspected before selling the car, but it clearly wasn't thorough. Save yourself the hassle and avoid Spinny at all costs",1,2024-08-19,Google Play
Spinny,Muniappan is did back windshield R&R work good and verifyied end to end work. So overall good,5,2024-08-19,Google Play
Spinny,They show good price online and when do inspection without any reason they provide very less price. Even same car they sale with 2 to 3 lacs of margin on their own portal,1,2024-08-19,Google Play
Spinny,Spinny is worst app only time waste to the people dont go spinny to sell the car,1,2024-08-19,Google Play
Spinny,Plz dont Buy car in spinny they cheater. they selling accident vehicles. if buy plz carefully full Car check and buy,1,2024-08-19,Google Play
Spinny,सेवा बहुत अच्छी है और पूरी जांच करवाकर साफ-सफाई का काम कर रही है।,4,2024-08-18,Google Play
Spinny,"After reading the reviews, decided not to buy car from spinny....",1,2024-08-18,Google Play
Spinny,"I am changing my feed back after having discussion with Mr. Nayan from escalation team, he is very nice guy, he listens all my queries and clear my all doubts and change my perception for spinny. I really appreciate his efforts, rest all executives doing there job as job, but Mr. Nayan efforts ar above than others, he really doing his job with passion.",5,2024-08-18,Google Play
Spinny,Absolute bogus evaluation from spinny. These guys are buying my car at a price that is atleast 3 lakhs lower than their selling price for a similar car.,1,2024-08-18,Google Play
Spinny,Good job spinny,5,2024-08-18,Google Play
Spinny,Worst experience. The professional have zero idea about offer and deals. First they will ask you to book to get the offer without know terms and conditions. And then on the day of delivery they will tell your offer is not applicable. So many department but none of it is efficient. They will ask you day of delivery and then on that day they take 4-5 hours to deliver the car.,1,2024-08-18,Google Play
Spinny,Superb,3,2024-08-18,Google Play
Spinny,Not able to view the app post downloading,1,2024-08-18,Google Play
Spinny,Not working 👎🏻👎🏻👎🏻👎🏻,1,2024-08-18,Google Play
Spinny,Not able to use app it is asking me to forse stop the app and uninstall the app,5,2024-08-18,Google Play
Spinny,Valuation of vehicles is too high,1,2024-08-18,Google Play
Spinny,Not performance,1,2024-08-18,Google Play
Spinny,👍👌🙏,5,2024-08-18,Google Play
Spinny,Third class services and third class office very bad behaviour your workers,1,2024-08-17,Google Play
Spinny,"There's being unprofessional, a 100 layers of muck and then there's SPINNY right at the bottom. I would advise that nobody make the mistake of trying to sell your car to SPINNY. They expect you to be around at their convenience and randomly cancel the scheduled appointments at their whim not ahead of time but at the scheduled hour. The evaluators started moaning issues even before they turned at the doorstep and didn't complete the evaluation stating flimsy reasons.",1,2024-08-17,Google Play
Spinny,Y.,4,2024-08-17,Google Play
Spinny,Raju Bhai,5,2024-08-17,Google Play
Spinny,cooperative executive special Mr.Ayaz and team at dadar location but delivery came delay no worry der aaye durust ayee ... loan facility in good and and again good ...,5,2024-08-17,Google Play
Spinny,"I have purchased a car from spinny 15th July, after the purchase the engine light appeared in less than 10km of drive, since then after multiple tickets and visit to spinny's workshop, still I am chasing them regarding the issue. Please do not expect any callback from spinny after raising tickets for support, that is my experience, I don't know what to do...😔",1,2024-08-17,Google Play
Spinny,A reliable source to choose second hand cars....,4,2024-08-16,Google Play
Spinny,Ek bhi customer aisa nahi hoga jisne car khareedne ke baad spinny ko gaali na di ho... Na spinny na cars24 car khareedna hai to nayi khareedna,1,2024-08-16,Google Play
Spinny,Service,1,2024-08-16,Google Play
Spinny,"Brought etios in March from them problem in horn from July, got it checked in a nearby mechanic which shows faulty spring cable under steering with wire glued with juggad instead of socket, spinny denies they didnt do that and throws blame on person sold car to them, then what's the point in buying from spinny and paying such price to them, they lost their credibility today.",1,2024-08-16,Google Play
Spinny,7738 7036 95 Hussain Yusuf Sheikh,5,2024-08-15,Google Play
Spinny,Bakwas service,1,2024-08-15,Google Play
Spinny,Bekar,1,2024-08-15,Google Play
Spinny,When. We. Go to. Buy. Car they Ask. Triple the Price of Same. Car we go. For sale.they. consider. Customer don't have any car market. Knowledge . I know spinny run business but can't. Consider Customer f***,1,2024-08-15,Google Play
Spinny,Very good app for buying good cars...,5,2024-08-15,Google Play
Spinny,Car price not perfect very low,1,2024-08-15,Google Play
Spinny,"One of the most worst service I have experienced had purchased car 5 days ago but yet my fastag being activated fake promises from excutive that ur fastag will be active in one hr, today by 9pm tomorrow... Quit unprofessional and unethical behaviour from the spinny team",1,2024-08-15,Google Play
Spinny,Be cautious while dealing with Spinny. They try every trick to deduct more and more amount and not easily pay the hold amount and even may not pay without any fault of seller. Cheap company.,1,2024-08-15,Google Play
Spinny,CAR24 is far better than spinny ...spinny ne meri car ki value bahut kum lagai ..infact 1.5lac ka difference tha ..thanks CAR24,1,2024-08-15,Google Play
Spinny,"Very Happy with the way Spinny has done the service, Thanks to muniyappan",5,2024-08-14,Google Play
Spinny,Useless App Wasted 2 hours for car inspection and keep waited for 3 days for valuation which was very low compare to market price and most annoying thing they are calling you 10 times a day..,1,2024-08-14,Google Play
Spinny,Very worst experience,1,2024-08-14,Google Play
Spinny,Faltu app he bar bar call atta he our mantle destup karte he. Age muje call aaya to me police complete kardunga.,1,2024-08-14,Google Play
Spinny,This app is fraud Sell price high Buying price very low Please not trust this application My experience very very 😞 bad 😔,1,2024-08-13,Google Play
Spinny,Grt experience,5,2024-08-13,Google Play
Spinny,"Worst sales point, last time I have purchased the vehicle tuv 300 and more over I have zero knowledge on second hand vehicle technical view, I have asked them this is any axidental vehicle they said no, recently I went mg showroom for replace and buy new one they evaluated my vehicle and they given shocking feedback, this is major axidental vehicle and they dented the vehicle, all dorese are rusted very badly, recently I have spoken trubill person they given I reculas response",1,2024-08-13,Google Play
Spinny,"I have bought the car through spinny. User friendly app, customer friendly support team. Immediate response on any quries. Loved it. Updated review: since i have experienced well i have recommended my friend to buy a car from spinny. But he was sold with accidental car which is said as assured car on the platform. He tried all the way to get some response from spinny team. But no support was given. His vehicle is at spinny garrage as pickup was low. Now spinny warranty team askng to pay more.",1,2024-08-13,Google Play
Spinny,Very good.,5,2024-08-12,Google Play
Spinny,Spinny is doing great. And it's a good place to buy second hand cars.. customer service could be a little more faster.. however the experience has been smooth,4,2024-08-12,Google Play
Spinny,Overpriced used cars. Better to buy a new one.,1,2024-08-11,Google Play
Spinny,Very very bad platform 100% totally poor service,1,2024-08-11,Google Play
Spinny,Raju.k,5,2024-08-11,Google Play
Spinny,"Very Poor service, I scheduled an appointment for evaluate my car to sell, they have assigned an evaluator however no one has visited, I have called multiple times to the evaluator but no response. I called at customer care but they don't have any information.",1,2024-08-11,Google Play
Spinny,They ask for 4 lakh for the same car which costs 2 lakh,2,2024-08-11,Google Play
Spinny,"This app is pretty good, installed this app to buy a used car, finally what I observed is there is no much difference between a new showroom car and spinny car",4,2024-08-11,Google Play
Spinny,very good ap must helping staff,5,2024-08-11,Google Play
Spinny,Please don't buy or sell your car on this platform this is a scam definitely believe me they buy your car at very low cost and then sell it at very high price this is purely scam. I would recommend you to buy or sell car from person to person don't use such Scam app.,1,2024-08-11,Google Play
Spinny,App gets logeed out automatically and after that you will not get OTP for log in for few days. Now I am trying to log in since yesterday. Hopeless.,1,2024-08-09,Google Play
Spinny,"Post sales service is very pathetic. No communication, no proper response. There were multiple issues reported in car and technician took it back. Still car not delivered back however ticket closed mentioning car delivered. I advised my wife to buy it from spinny. However, now I am regretting why we have choose spinny.",1,2024-08-09,Google Play
Spinny,They are wasting time of customers. Shows very much price online. Actual offer price is lower then minimum price shown online by spinny after inspection. Even Car is in top conditions accepted by them. Go for other apps which actually gives good price online and in offering.,1,2024-08-09,Google Play
Spinny,"Spiny is Totally fraud company they are not reliable. Don't buy from spinny, don't sell to spinny.",1,2024-08-09,Google Play
Spinny,"Ticket 369187 Booked a car but due to some personal issue has to cancel. Now as per Spinny the booking amount is refunded in 5 days. Where I am waiting for past 10 days without any refund or any resolution. The team is unresponsive and completely apathetic towards clients. I must say I may have doged a bullet, if this is how Spinny behaves and treats their customers even before they purchase the car, wonder what kind of hell they may have to go through if there is problem after buying car.",1,2024-08-09,Google Play
Spinny,Very dissatisfied with Spinny. Initially they quoted a fair price and now within weeks they are giving a scrap value. My car is in very good condition with low mileage,1,2024-08-09,Google Play
Spinny,"nice service , nice car's in spinny hub",5,2024-08-08,Google Play
Spinny,"Spinny is fraud, rc transfer isn't happening even after 6 months.. no one pickup call... Road side assistance asks to pay money upfront.. and they didn't helped me while i was in accident.. my car is stuck in showroom from last 1.5 months because of that..",1,2024-08-08,Google Play
Spinny,All fake no customer value here,1,2024-08-08,Google Play
Spinny,"ये जरूरत से ज्यादा चालाक लोग है, ये आपकी कार की पूरी अच्छे से जांच पड़ताल करने के बाद कार की मार्केट वैल्यू से आधे से भी कम वैल्यू लगाते है, और अब आपकी barganing capacity कितनी है कहां तक आप प्राइस ले जा सकते हो ये उस पर निर्भर करेगा,",1,2024-08-08,Google Play
Spinny,very good response,5,2024-08-07,Google Play
Spinny,"Bad experience, they only support till car buy, after that not communicating properly.",1,2024-08-07,Google Play
Spinny,They buy our cars by giving very little money. My car is a 2017 model and the price of the car is Rs 101000. Why should I sell?,1,2024-08-07,Google Play
Spinny,Spinny is a company of used cars but team is useless bcoz .. the team doesn't know to handle the clients... Once car is evaluated they don't update.... And they have condition that valuation is valid for certain time .. as it's about to expire thay will call ... And speak very badly.... After some day same agent will forward ur number to othercustomers or dealers they will u ... This is how they run the compay....but I was not comfortable in selling vehicle like that....,1,2024-08-06,Google Play
Spinny,They offer least price possible. Please explore other option. Spinny is just sheer waste of time and effort.,1,2024-08-06,Google Play
Spinny,"Worst experience while selling my car with spinny, They are not coating the final price from their end ,keep it simple by sending the final price to the customer keep it clear ,but your executives continue to bargen ,after coating the price they say this is the last price ,but after denying for the offer they offer the new price , again they say that this is the last price...why dont spinny provide one single maximum final price to the customer and close the deal,....not good process",1,2024-08-06,Google Play
Spinny,Good transaction sunny your co ordinator good advised smooth transaction. Happy to get good price. Txs to Spinny management. Best wishes to spinny,5,2024-08-06,Google Play
Spinny,"Sold my vehicle to spinny at lower price than market... They hold my Rs 10,000 as i was told i will get this amount at the time of rc transfer. Its been 2 months now i m receiving message from toll plaza for amount deduction but neither i got money nor my rc was trabsfer. Sales executive have blocked my number Never ever recommened anyone to sell there vehicle on spinny as the selling price was also and zero custmr support after the deal is done..",1,2024-08-06,Google Play
Spinny,"Bad experience, They didn't offer the price of ur car according to the market. They only offer you 70% lesser then the market price. But when you have to purchase a car from spinny they ask the price 200% then the market price as same as the price of a new car.",1,2024-08-06,Google Play
Spinny,Kripya Karke is company per trust na Karen yah froad Company hai,1,2024-08-06,Google Play
Spinny,Bdigabdiay,5,2024-08-06,Google Play
Spinny,Excellent App,5,2024-08-06,Google Play
Spinny,"Donkeys, stop calling me. Im not ur customer and not interested in ur services. Blooty spammers.",1,2024-08-05,Google Play
Spinny,My father bought Nissan terrano at the price of 15 lakh top end version now my vehicle completed 10 years we thought to sale and buy a new one because of the marketing of spinny we decided to sale on spinny and they are offering us a huge amount we cannot expect 🤣 the amount is 78k a local dealer is giving us 3.4 lakh even though car 24 also offering more than spinny the cars 24 is giving 1.8 lakh abhi keh raha hoon please bhul ke bhi app install mat Karna agar car bechna chahte ho to thanks 🙏,1,2024-08-05,Google Play
Spinny,"I've got electric issues in my car. It's under warranty so I've took my car to the spinny workshop. I've met Nagaraja who is taken care everything about my car. Good support and good diagnosis. Sujendra, Spinny warranty team given all the support from the back end. The car was given on time with neat repair work.",5,2024-08-05,Google Play
Spinny,Worst experience.. worst app i have ever seen. worst way of checking car. worst staff. Maine car sell krni thi. olx pe add post ki.. spinny ne olx pe mujhse baat kr k mere sath appointment fix ki. jo banda car check krne aya uss ne car khrab krdi poori. diggi ka lock khrab kr diya. diggi k niche jo lock hota hai uss k sath plastic ka part hai vo bhi poora ukhad diya. window ki saari rubber utar di. rubber loose krdi. diggi mein sman phek k chala gya. Kuch set ni kiya. Stepney ka lock nhi mil rha,1,2024-08-05,Google Play
Spinny,tnxs you,5,2024-08-05,Google Play
Spinny,excellent customer services..and excellent cars well selected and maintained... thankyou spinny for making the process more reliable and easier...,5,2024-08-04,Google Play
Spinny,promt service,5,2024-08-04,Google Play
Spinny,"When you people have to take someone's car, you charge a cheap rate and when we have to take it from your place, the rate is sky high.",1,2024-08-04,Google Play
Spinny,"This is a fraud company, they take your private information of vehicle and misuse our information, don't trust this company. I lost my vehicles information to third party companies",1,2024-08-04,Google Play
Spinny,Waist of time useless app,1,2024-08-04,Google Play
Spinny,supre,5,2024-08-04,Google Play
Spinny,Spinny is actually a cheat company they cheat you soo professionally i bought a car 6 months ago they never mentioned in the app that it has bird poop marks and it's full of marks wen I was taking delivery they told if you wash it will go sir he told his name is Thomas from vr mall Whitefield. I highly not recommend spinny . I will definitely file a police complaint on them .,1,2024-08-04,Google Play
Spinny,"I bought a car at Spinny in Dec'24. They have around 1 Lakh margin as profit. Note that the warranty offered by them is just in name only. You will have very limited opportunity to claim the warranty because critical or high-cost parts like modules aren't covered. The vehicle has multiple issues, even though they check 200 useless check's. They are mishandling (theft) high value parts under spinny repair at outside workshop, Customer service is poor. It's better to go with Maruti True Value.",1,2024-08-03,Google Play
Spinny,other,2,2024-08-03,Google Play
Spinny,It's an amazing app which contains the high quality cars after 200 quality checks. The only app which allows people to be beware of fraudster car dealers.,5,2024-08-03,Google Play
Spinny,"Updating :: accidental cars !!!! Updating ::: found out the car sold to me was accidental !!! Another fact in additional to below. Spinny is operating on a customer losing always model. I have sold and bought on the platform given the brand value supporter by sachin Tendulkar however the life cycle cost and if you are selling and buying as well at the same time you will understand that the offering is at a premium for practically no benefit , I fact you stand to loose. Do.not recommend if wise.",1,2024-08-03,Google Play
Spinny,"Not very professional. After my car evaluated...i did not got any prices even after 5 days. Scheduled more than 6 call backs via app and by calling support and i not even got one. While asking about my car price...they simple excuse that my car registration is from KL74, that's y it's getting delayed. I was not expecting this kind of bad support . Even after calling 7 days continuously they haven't scheduled a call back for me with the pricing team. Utterly the worst customer service. .....",1,2024-08-03,Google Play
